0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.06334775923082761,-0.19420655481459487,-0.25848546661648764,0.35928305632968366,-0.020399858811205825,0.2906565050385777,0.2126147604136862,-0.19928908655519978,-0.4937429642004242,-0.15746983568647524,0.09882869374734167,0.0675941438982478,-0.19431837043685385,0.27877038510142643,-0.4518924396832308
-0.274550982540957,-0.018915636704694858,0.7010204807847816,-0.10586973001970698,-0.3084562883796999,0.1367384892074696,-0.019157603954881086,0.18325831441687201,-0.1417100400950878,-0.16690980209694123,0.029781358702841113,0.22528864693427914,0.36783147839338454,0.5651435915194397,-0.2797169956252079
-0.13310231197903258,-0.014447507862123007,-0.05120473749700061,0.21841933982679382,0.11213405206896673,0.047813483250966626,0.3421305512472262,-0.07386397542366532,-0.27255355084127936,-0.40068894832731355,-0.25585770232412647,-0.2875973718016599,-0.48399596983757565,0.18007362976929078,0.045019481978501606
-0.014858998433786269,-0.1981471179451556,-0.620923303977029,0.30444709054893426,0.3842550954689165,-0.5207599791489664,0.09644217356897034,0.061905557517805576,0.056429189741695036,-0.00041435609503051585,0.3822476927667266,-0.4619737088153411,0.15465266628893223,0.3660396614337367,-0.2624024116679552
-0.2118019785050267,0.03489617403920916,0.25246180912408767,0.34277440002385806,0.17623569885979928,-0.16841431673235702,-0.2876582608594709,0.06699863817920658,0.10278809582263618,-0.28389461091607615,0.01644368757777124,0.08933293052264714,0.2694876247881045,-0.2568343134203627,0.1447008041398291
-0.3208784977543889,-0.08152583715114096,-0.11554439359688538,0.40477461085265753,0.8599690917442094,0.13905490695611494,0.027601025755957492,0.26568687884264264,-0.3534419611639753,0.2161170416859739,-0.3714288333834899,0.4424223111280195,0.37544621352646323,0.12043643848172306,-0.20130262957594094
0.3927906429566146,0.10200725908202142,-0.03483352951710021,-0.032413649623068114,-0.4710042298133201,0.054814105878781536,0.4098547798418435,0.30339638717763046,0.03672364959432273,-0.23365657955717545,0.30167486039729785,0.12411405748301801,-0.03375794921494031,-0.16148209838171,0.2335650535016477
0.31005841878633367,0.0975934866073735,0.19136265830572255,0.2643218356306789,0.4402330373210265,0.16219848507224993,-0.24489040388957506,-0.1613789301783803,-0.006427009907959184,0.1629853275863731,0.22442459130206832,-0.045170470020582706,0.015491735827600182,-0.2640502697318741,0.2883980252450587
-0.1335173111409249,0.1530040886103527,-0.2245976126294088,-0.23469688382730663,-0.19397910028122195,0.4908314835768185,0.27542454961308976,0.08565995382049624,-0.2556582874791093,-0.15149191723613237,0.16691059195692712,0.4365069891234003,-0.38394995032787005,-0.23220596195230453,-0.049881697886370306
-0.09903695187368616,-0.4051123846550681,-0.12372364657818893,-0.012678401458039196,-0.41043159351168246,0.06973245853312225,0.4115763971346995,0.44430709008989233,-0.10683872229286051,0.6257913282131472,0.3370491962142913,-0.1857192319320754,0.2344779268702633,-0.3087470234208125,0.25495866288093993
-0.34716368359867555,0.22954847594771155,-0.17666056953726592,0.19388877773739832,0.1903972300016577,0.07569276494617837,0.06450457602677975,0.3271122933490613,-0.46638926779037515,0.1153175501348626,0.14425417961672451,0.13015142967893975,0.2123348864741162,0.9529450058830023,0.03234413327465184
0.12275647671040071,0.09738986128491894,0.4569339373623278,-0.7237934166882423,0.48274581023154606,-0.2385963184718922,-0.45783818250243646,-0.14144305378947353,-0.06044012958022161,0.07931442691717402,0.03874956860938525,0.5154031862858383,0.015569170018814166,0.03803650188201318,-0.5496737142563588
0.18657405852365277,0.19760033629994977,-0.06299369260219762,-0.40635747871476197,-0.3438061479531672,0.3226693214113507,-0.1753521860556842,-0.16197849333433612,-0.2109738740454343,0.20196373140165985,-0.09058034779847413,-0.13897226296556028,-0.3712725656023418,-0.0271925832729844,0.23419997168732876
-0.10007914217395567,0.37477022852837183,-0.08568706721060865,0.5112898373110915,0.01288926590376499,-0.10280375340747527,0.21597312663668672,-0.004510120180765659,-0.13152717551943904,0.07274968998439799,0.002160574991841413,-0.07094232920042226,0.12671591212186697,0.13570787646079435,-0.3964828093164703
0.12939231657595818,0.3872715523114979,-0.5243451520656742,1.0505705484636676,0.04745412912091941,0.12427483057971453,-0.6317587348605513,0.1982815541426501,-0.24336488375580606,-0.09359897143176937,0.2442344651957975,-0.23140242129456456,-0.23300050447406767,-0.2758315516573248,-0.09056439462480632
0.15059557981558375,0.10519275979950701,0.10477883457558627,-0.08929987277017663,0.036205245918004156,-0.1785115730451158,0.515782377884941,0.05019968324770427,-0.504734812329687,-0.2762408895066353,0.41096348945240757,-0.35441745804203945,-0.11277384955356595,0.10361636396782199,-0.2829780317872171
0.29717455074786053,0.45422078652014086,-0.26827746330900804,0.13539542868372773,-0.22393514195609993,-0.2536742682054506,0.1281208136993634,0.23224375391152047,-0.1592380469177503,0.24974118109681512,-0.25511476850805015,-0.04312767962549982,-0.2399346635610074,0.19830801489204067,0.2303335074746966
0.23323995871018033,-0.3475115418443743,0.08569482617877344,0.03054926804054625,-0.43774826846144205,-0.2686405235323265,0.24022527658386608,0.15535618568277468,0.052615652210711766,0.1466005703981048,0.05592584625942927,0.08911777357343478,-0.027259159260207347,-0.21295838795554123,-0.09855585783771585
-0.15988209949284482,0.678635372128042,-0.021405773142107717,0.39946923617468033,-0.056268522421412906,-0.05068241117889305,-0.3580166991713479,-0.002478977907047597,-0.004768686831034706,0.24387779030591492,-0.2157618160987097,0.014929055821474774,0.25351060305892537,-0.29098565226555684,-0.014602891532250493
0.0696451208402505,-0.05252675839277324,-0.15555839118398218,-0.5112249954134863,0.30082228958228785,-0.21528103362523293,-0.2073912397285942,0.1947483678108523,-0.4731257124320925,0.23145766608348056,0.09405096810201993,0.14958175476383254,-0.050973329421552895,-0.32017604221600854,-0.48719070753420374
0.38862243135382557,-0.1436253393609402,-0.06265621656427706,0.06920189456819936,-0.18772779932104386,0.07858283887848322,0.024410160851123616,0.10260494835519887,-0.2743601044950356,-0.13750927429388357,0.39501813494828497,0.3588679708299053,-0.7864764258484158,-0.4922488824834137,0.04676899126766325
-0.005715453187037228,-0.13064934925467425,0.3587327492266748,-0.4503496838104537,0.2865038017781783,-0.05386453003379967,0.0630337718536251,-0.016959918789235917,0.2149938492128888,-0.05610989678642769,-0.13521304210015264,0.17577214519199844,0.017956160251341863,-0.3131544352468845,0.34005453150503717
0.2745097957733158,0.39493386178534806,-0.02027918146379272,-0.09640104425072063,-0.07965108712172536,-0.16843719486940534,0.012087982966393993,0.10587485555708337,-0.1700460685533436,0.4945382447189627,-0.3870014775105149,-0.06514060466824334,-0.16193869594986693,0.3410856263330084,-0.06333325870103983
-0.016603455503683223,-0.3501892017926747,0.03954511286929471,-0.27707022597379044,0.21219078643280875,0.02801537119471717,0.10778731016913884,-0.34074201184918307,0.6427370364449472,-0.23364406108381763,-0.4886218169119767,0.0396698726855116,0.012741224984229749,0.22583718669246028,-0.2768055822509281
0.13379770068276065,0.39911918528923684,-0.13402177632269852,-0.019693084136304745,-0.5042158782389017,0.07649340596413493,0.08095631440889725,0.05440037496929562,0.21461082238666754,0.370655201225486,0.011529658954852112,0.1611057275457875,-0.2732787162219991,-0.2071609991889728,0.04682572662322407
-0.2856585705881046,0.23166885126658057,0.2274814117594115,-0.18195529811233618,-0.16040387195832279,-0.24615894929987725,0.38263773360918135,-0.12370729182525736,0.0034485779679159015,-0.0005338895879013067,0.04493882758172865,0.34810827157330876,-0.1324074485599617,-0.3850951571412633,0.39413236313537253
0.062404124959215254,0.17693153247761007,0.06109345671981316,0.1808782730115266,0.3140542856707281,0.2956272916717377,0.01594633589587731,-0.04400005663352191,0.0975050648171061,0.03746403555733133,0.1411402839928388,-0.16248393845818862,-0.592299482537913,0.12783063400360786,0.207545644802568
0.15502033295375212,0.46863776569720966,0.13631109690380297,-0.10603103794227592,0.26435927956269534,-0.041347255212242556,0.288788626897949,0.09298529916601458,0.12176137282473126,0.04721673442721631,0.03305824706820374,-0.36669130639044395,0.03474557644125649,-0.5930898050756966,0.1324054443002501
0.1876543179731644,0.608121845424806,0.058636059882925265,-0.788865371147677,-0.37547676419803694,0.7743621201068923,-0.35426554111296255,0.5393175387012823,-0.5957824866591088,-0.004925006654443093,0.22982809232097648,0.3840163650672963,-0.036933183769316695,-0.22681264284807992,-0.22197742894200434
