0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.025156397738302895,0.08995915480807071,-0.038353996982738,0.0597325439069607,-0.028639854521929964,0.09796551039875112,-0.0020598631419460472,0.03531116266574985,0.004137724228954198,0.19353021408790028,0.002638277650951787,0.22507914913626337,-0.03168195498892601,0.1881197376592354,0.04345277215031318,0.035089338936018066,0.028404328160803516,0.08536085062189613,0.09478921359152537,-0.058975393373735585,-1.336205586711614e+26,-0.02777503754059729,-1.6761725793574695e+28,-0.05682631168012664,-1.1738111509982379e+26,-1.0716883155992152e+27,-3.542534868008071e+27,-3.607307866230009e+22,-6.951476939694811e+27,-8.532390060418996e+27
